592b881527a04acaeab348c3bf1d5fac,1996 Yingyu CAI 3-in-1 (China)
6370707cc7eb5489f583a188d219bc72,1996 Yingyu CAI 3-in-1 (China)
217376c7bfc0452b763ecbc0e793361b,1997 Super HIK 16-in-1 (Asia) (En) (Pirate)
b76674c5c0851ffeabbce3bdbbc6e4f6,1997 Super HIK 16-in-1 (Asia) (En) (Pirate)
3ef33e6c903feda2d7c77067c4e0b435,1997 in 1 (Asia)[p]
988dd282d308a5e979a53a782f1c8326,"1999 - Hore, Mitakotoka! Seikimatsu (Japan)"
bd1c3d49fb1655b4221c69ac55298605,"1999 - Hore, Mitakotoka! Seikimatsu (Japan)"
23d338cd00195316c8802b3e90154e8e,"1999 Hore, Mitakotoka! Seikimatsu (Japan)"
c99b566cc2e5fdc0a2493aa2e91841bd,2 in 1 Geminim-Siamond (World) (Aftermarket) (Unl)
915c71a2d7e87e6134cc0b87d83d0a88,2 in 1 LightGun Game (Asia)[p][SA-023]
4e50ec7e1a6a4e65bd409b8456a59e8b,2 in 1 LightGun Game (Taiwan)[p][SA-023]
56d9d6c97c32e0686967d40246509087,2 in 1 LightGun Game - Tough Cop (Asia)[p][SA-024]
ee2fa6fdd114e5d5a38386c1a049634b,2 in 1 LightGun Game - Tough Cop (Taiwan)[p][SA-024]
6469f93defaf97abda3833ecc780bd90,2-in-1 - Conan & Rygar (Asia) (En) (Pirate)
ca162b3354a902c47d97efe84479f945,2-in-1 - Conan & Rygar (Asia) (En) (Pirate)
3215314d10699b6566fc0c3ff33c602e,2-in-1 - Shuang Wang Ji (Asia) (Pirate)
b901ce1f742830398dbfb3f2491c92f6,2-in-1 - Shuang Wang Ji (Asia) (Pirate)
0ee4955fec42bae9572e50775f70b939,2-in-1 - Street Dance + Hit Mouse (China) (En) (Aftermarket) (Unl)
14f0e82637fc660fae74b76f3113fe72,2-in-1 - Zhili Pintu + Dudu Wawa Da Maoxian (China)
86f5fa8a7b5b89ba6c8996bd6de6346e,2-in-1 - Zhili Pintu + Dudu Wawa Da Maoxian (China)
03e680c3e01822efa2824c32c5c7fa56,2-in-1 - Zhili Pintu + Dudu Wawa Da Maoxian (China) (Unl)
24b4ef460d10b3736090888fe7f91ade,2-in-1 Geminim-Siamond (World)
6d5bf42aa800533d4797a6e3dedfbdf4,2-in-1 Geminim-Siamond (World)
1306a0286248a0851005464d7ec8d785,2-in-1 Super Mario Bros. + Duck Hunt (USA)
7d9fb366e3b40cd5fb01e278a09c3636,2-in-1 Super Mario Bros. + Duck Hunt (USA)[h Vimm][iNES title]
90acca200f44dcf752d2e4c64e1724ea,2-in-1 Super Mario Bros. + Duck Hunt (USA)[h][iNES title]
d949648e11c16befd7554349ed6ea812,2-in-1 SuperSpike V'Ball + World Cup Soccer (USA)
30c18cc034e97cd81a62b6050f0aff85,2-in-1 SuperSpike V'Ball + World Cup Soccer (USA)[b2]
89f863a18dc46eae0d923512c6dc0b69,2-in-1 SuperSpike V'Ball + World Cup Soccer (USA)[h Vimm][iNES title]
987f5edfe8fdfee2aeabce08bcaff69d,20 in 1 (Asia)[p][a games][mapper 231]
e4cf231d86fdee1bd9de53e9e753c7bf,20 in 1 (Asia)[p][mapper 61]
8bd5e839e0a5077fbf46e4a6a74d5f91,20-in-1 (Asia) (En) (Pirate)
c17b01b069001156efbb51486d641256,20-in-1 (Asia) (En) (Pirate)
6e91e303612489059deef9b2c1725279,2002 121-in-1 (Asia) (En) (Pirate)
d4c6b9d28fb3ef9c9959eea6e924979a,2002 121-in-1 (Asia) (En) (Pirate)
181b8d263aeea324a408aa4a67d4cb48,2002 61-in-1 (Asia) (En) (Pirate)
655249b6a5141701580194a3c9721eda,2002 61-in-1 (Asia) (En) (Pirate)
